Time Remaining,Play Number,Down,Score Difference,Play Type,Distance to First,Distance to Touchdown,Outcome,Previous Play Outcome,Play Description,Best
900,61,2,7,pass,4,22,23,6,"2nd and 4 at LSU22 No Huddle-Shotgun Travis,Jordan pass complete short right to Wilson,Johnny for 13 yards to the LSU09",pass
900,62,1,7,rush left,9,9,2,23,"1st and 9 at LSU9 Shotgun Toafili,Lawrance rush left for 2 yards gain to the LSU07 (Shand,Paris; Wingo,Mekhi).",rush left
900,63,2,7,pass,7,7,7,2,"2nd and 7 at LSU7 No Huddle-Shotgun Travis,Jordan pass complete short left to Coleman,Keon for 7 yards to the LSU00",pass
618,64,1,7,kick attempt,10,3,0,7,"1st and 10 at LSU3 Fitzgerald,Ryan kick attempt good (H: Mastromanno,Alex, LS: Rosenberry,James).",kick attempt
618,65,1,14,rush middle,10,57,23,0,"1st and 10 at FSU43 No Huddle-Shotgun Benson,Trey rush middle for 13 yards gain to the LSU44 (Burns,Major; Guillory,Jacobian),",rush middle
618,66,1,14,pass,10,44,0,23,"1st and 10 at LSU44 No Huddle-Shotgun Travis,Jordan pass incomplete short right to Bell,Jaheim QB hurried by Burns,Major.",pass
618,67,2,14,pass,10,44,54,0,"2nd and 10 at LSU44 No Huddle-Shotgun Travis,Jordan pass complete short left to Bell,Jaheim for 44 yards to the LSU00",pass
420,68,1,14,kick attempt,10,3,0,54,"1st and 10 at LSU3 Fitzgerald,Ryan kick attempt good (H: Mastromanno,Alex, LS: Rosenberry,James).",kick attempt
420,69,1,21,rush right,10,33,27,0,"1st and 10 at LSU33 No Huddle-Shotgun Hill,Rodney rush right for 17 yards gain to the LSU16 (Alexander,Zy), out of bounds, 1ST",rush right
420,70,1,21,rush right,10,16,0,27,"1st and 10 at LSU16 No Huddle-Shotgun Spann,Deuce rush right for 1 yard gain to the LSU15 (Oghoufo,Ovie), out of bounds.",rush right
420,71,2,21,rush middle,9,15,3,0,"2nd and 9 at LSU15 No Huddle-Shotgun Hill,Rodney rush middle for 3 yards gain to the LSU12 (Speights,Omar; Penn III,Greg).",rush middle
420,72,3,21,rush right,6,12,18,3,"3rd and 6 at LSU12 No Huddle-Shotgun Travis,Jordan rush right for 8 yards gain to the LSU04 (Penn III,Greg; Jefferson,Jordan), 1ST",rush right
86,73,1,21,rush right,4,4,64,18,"1st and 4 at LSU4 No Huddle Bell,Jaheim rush right for 4 yards gain to the LSU00 TOUCHDOWN, clock 01:26.",rush right
86,74,1,21,kick attempt,10,3,0,64,"1st and 10 at LSU3 Fitzgerald,Ryan kick attempt good (H: Mastromanno,Alex, LS: Rosenberry,James).",kick attempt
75,75,1,21,kneel,10,42,-2,0,"1st and 10 at LSU42 Kneel down by Travis,Jordan at LSU44 for loss of 2 yards.",pass
75,76,2,21,kneel,12,44,-2,-2,"2nd and 12 at LSU44 Kneel down by Travis,Jordan at LSU46 for loss of 2 yards.",rush left
3600,1,1,0,pass,10,70,4,-2,"1st and 10 at FSU30 No Huddle-Shotgun Rodemaker,Tate pass complete short middle to Bell,Jaheim for 4 yards to the FSU34",pass
3600,2,2,0,rush right,6,66,-11,4,"2nd and 6 at FSU34 No Huddle-Shotgun Benson,Trey rush right for 11 yards loss to the FSU23 (Thornton,Bryce).",pass
3600,3,3,0,pass,17,77,0,-11,"3rd and 17 at FSU23 No Huddle-Shotgun Rodemaker,Tate pass incomplete short right to Toafili,Lawrance broken up by Marshall",pass
3600,4,4,0,punt,17,77,0,0,"4th and 17 at FSU23 Mastromanno,Alex punt 47 yards to the UFL30 fair catch by Pearsall,Ricky at UFL30.",punt
2671,5,1,-7,pass,15,80,0,0,"1st and 15 at FSU20 No Huddle-Shotgun Rodemaker,Tate pass incomplete short right to Coleman,Keon broken up by Hill,Jaydon",pass
2671,6,2,-7,rush middle,15,80,0,0,"2nd and 15 at FSU20 No Huddle-Shotgun Toafili,Lawrance rush middle for 1 yard gain to the FSU21 (Williams,Scooby; Jackson,Cam).",rush middle
2671,7,3,-7,pass,14,79,8,0,"3rd and 14 at FSU21 No Huddle-Shotgun Rodemaker,Tate pass complete short right to Wilson,Johnny for 8 yards to the FSU29",pass
2671,8,4,-7,punt,11,76,0,8,"4th and 11 at FSU24 Mastromanno,Alex punt 16 yards to the FSU40, out of bounds at FSU40.",punt
2421,9,1,-10,pass,10,80,22,0,"1st and 10 at FSU20 No Huddle-Shotgun Rodemaker,Tate pass complete short left to Wilson,Johnny for 12 yards to the FSU32",pass
2421,10,1,-10,rush right,10,68,2,22,"1st and 10 at FSU32 No Huddle-Shotgun Toafili,Lawrance rush right for 2 yards gain to the FSU34 (Nunnery,Mannie).",rush right
2421,11,2,-10,pass,8,66,0,2,"2nd and 8 at FSU34 No Huddle-Shotgun Rodemaker,Tate pass incomplete short right to Coleman,Keon broken up by Moore,Devin.",pass
2421,12,3,-10,pass,8,66,0,0,"3rd and 8 at FSU34 No Huddle-Shotgun Rodemaker,Tate pass incomplete deep right to Wilson,Johnny broken up by Moore,Devin QB",pass
2421,13,4,-10,punt,8,66,0,0,"4th and 8 at FSU34 Mastromanno,Alex punt 43 yards to the UFL23 fair catch by Pearsall,Ricky at UFL23.",punt
2200,14,1,-10,pass,10,94,7,0,"1st and 10 at FSU6 No Huddle-Shotgun Rodemaker,Tate pass complete short right to Wilson,Johnny for 7 yards to the FSU13",pass
2200,15,2,-10,rush left,3,87,-4,7,"2nd and 3 at FSU13 No Huddle-Shotgun Benson,Trey rush left for 4 yards loss to the FSU09 (Denson,Sharif; Searcy,T.J.).",rush left
2200,16,3,-10,pass,7,91,-9,-4,"3rd and 7 at FSU9 No Huddle-Shotgun Rodemaker,Tate sacked for loss of 9 yards to the FSU00 (Umanmielen,Princely,",pass
2108,17,1,-12,rush left,10,90,26,-9,"1st and 10 at FSU10 No Huddle-Shotgun Benson,Trey rush left for 16 yards gain to the FSU26 (Thornton,Bryce), 1ST DOWN.",rush left
2108,18,1,-12,pass,10,74,-2,26,"1st and 10 at FSU26 No Huddle-Shotgun Rodemaker,Tate pass complete short left to Benson,Trey for 2 yards loss to the FSU24, End",rush middle
2108,19,1,-12,rush middle,10,61,0,-2,"1st and 10 at FSU39 No Huddle-Shotgun Benson,Trey rush middle for 0 yards to the FSU39 (Mitchell,Teradja; Denson,Sharif).",rush middle
2108,20,2,-12,pass,10,61,39,0,"2nd and 10 at FSU39 No Huddle-Shotgun Rodemaker,Tate pass complete deep middle to Bell,Jaheim for 29 yards to the UFL32",pass
2108,21,1,-12,pass,10,32,0,39,"1st and 10 at UFL32 No Huddle-Shotgun Rodemaker,Tate pass incomplete short right to Wilson,Johnny QB hurried by",pass
2108,22,2,-12,rush middle,10,32,26,0,"2nd and 10 at UFL32 No Huddle-Shotgun Toafili,Lawrance rush middle for 16 yards gain to the UFL16 (Jackson,Ja'Keem;",rush middle
2108,23,1,-12,rush right,10,16,0,26,"1st and 10 at UFL16 No Huddle-Shotgun Toafili,Lawrance rush right for 1 yard gain to the UFL15 (Collins,Kelby).",rush right
2108,24,2,-12,pass,9,15,0,0,"2nd and 9 at UFL15 No Huddle-Shotgun Rodemaker,Tate pass incomplete short right to Benson,Trey QB hurried by",pass
2108,25,3,-12,pass,9,15,24,0,"3rd and 9 at UFL15 No Huddle-Shotgun Rodemaker,Tate pass complete short left to Wilson,Johnny for 14 yards to the UFL01, out of",pass
1826,26,1,-12,rush middle,1,1,60,24,"1st and 1 at UFL1 No Huddle Benson,Trey rush middle for 1 yard gain to the UFL00 TOUCHDOWN, clock 00:26.",rush middle
1826,27,1,-12,kick attempt,10,3,0,60,"1st and 10 at UFL3 Fitzgerald,Ryan kick attempt good (H: Mastromanno,Alex, LS: Rosenberry,James).",kick attempt
900,28,1,-5,rush middle,10,75,0,0,"1st and 10 at FSU25 No Huddle-Shotgun Benson,Trey rush middle for 0 yards to the FSU25 (Williams,Scooby; McClellan,Chris).",rush middle
900,29,2,-5,pass,10,75,0,0,"2nd and 10 at FSU25 No Huddle-Shotgun Rodemaker,Tate pass incomplete deep middle to Coleman,Keon.",pass
900,30,3,-5,pass,10,75,22,0,"3rd and 10 at FSU25 No Huddle-Shotgun Rodemaker,Tate pass complete short middle to Wilson,Johnny for 12 yards to the FSU37",pass
900,31,1,-5,pass,10,63,34,22,"1st and 10 at FSU37 No Huddle-Shotgun Rodemaker,Tate pass complete short middle to Coleman,Keon for 24 yards to the UFL39",pass
900,32,1,-5,rush middle,10,39,3,34,"1st and 10 at UFL39 No Huddle-Shotgun Toafili,Lawrance rush middle for 3 yards gain to the UFL36 (Hill,Jaydon; Sapp,Tyreak).",rush middle
1651,33,2,-5,rush left,7,36,106,3,"2nd and 7 at UFL36 No Huddle-Shotgun Benson,Trey rush left for 36 yards gain to the UFL00 TOUCHDOWN, clock 12:31, 1ST DOWN.",rush left
1651,34,1,-5,kick attempt,10,3,0,106,"1st and 10 at UFL3 Fitzgerald,Ryan kick attempt good (H: Mastromanno,Alex, LS: Rosenberry,James).",kick attempt
1258,35,1,-1,rush left,10,75,0,0,"1st and 10 at FSU25 No Huddle-Shotgun Benson,Trey rush left for 1 yard loss to the FSU24 (Mitchell,Miguel; Searcy,T.J.).",rush left
1258,36,2,-1,pass,11,76,-8,0,"2nd and 11 at FSU24 No Huddle-Shotgun Rodemaker,Tate sacked for loss of 8 yards to the FSU16 (Watson,Desmond).",pass
1258,37,3,-1,pass,24,89,0,-8,"3rd and 24 at FSU11 No Huddle-Shotgun Rodemaker,Tate pass incomplete deep right to Coleman,Keon broken up by Marshall",pass
1258,38,1,-1,rush middle,10,80,24,0,"1st and 10 at FSU20 No Huddle-Shotgun Benson,Trey rush middle for 14 yards gain to the FSU34 (Mitchell,Miguel), 1ST DOWN.",rush middle
1258,39,1,-1,pass,10,66,0,24,"1st and 10 at FSU34 No Huddle-Shotgun Rodemaker,Tate pass incomplete short left to Wilson,Johnny broken up by Jackson,Cam.",pass
954,40,2,-1,pass,10,66,0,0,"2nd and 10 at FSU34 No Huddle-Shotgun Rodemaker,Tate pass incomplete short middle to Wilson,Johnny broken up by Marshall",pass
954,41,3,-1,pass,10,66,0,0,"3rd and 10 at FSU34 No Huddle-Shotgun Rodemaker,Tate pass incomplete short left to Wilson,Johnny.",pass
954,42,4,-1,punt,10,66,0,0,"4th and 10 at FSU34 Mastromanno,Alex punt 43 yards to the UFL23 fair catch by Pearsall,Ricky at UFL23.",punt
900,43,1,-1,rush left,10,57,0,0,"1st and 10 at FSU43 No Huddle-Shotgun Benson,Trey rush left for 1 yard gain to the FSU44 (Wingo,Derek).",rush left
900,44,2,-1,pass,9,56,0,0,"2nd and 9 at FSU44 No Huddle-Shotgun Rodemaker,Tate pass incomplete deep right to Wilson,Johnny broken up by Moore,Devin",pass
900,45,1,-1,rush right,10,41,7,0,"1st and 10 at UFL41 No Huddle-Shotgun Benson,Trey rush right for 7 yards gain to the UFL34 (Banks,Caleb).",rush right
900,46,2,-1,pass,3,34,0,7,"2nd and 3 at UFL34 No Huddle-Shotgun Rodemaker,Tate pass incomplete deep right to Poitier,Kentron QB hurried by",pass
900,47,3,-1,rush middle,3,34,0,0,"3rd and 3 at UFL34 No Huddle-Shotgun Benson,Trey rush middle for 0 yards to the UFL34 (Watson,Desmond).",rush middle
900,48,4,-1,pass,3,34,10,0,"4th and 3 at UFL34 No Huddle-Shotgun Rodemaker,Tate pass complete short middle to Douglas,Ja'Khi for 10 yards to the UFL24",pass
900,49,1,-1,rush left,10,24,2,10,"1st and 10 at UFL24 No Huddle-Shotgun Benson,Trey rush left for 2 yards gain to the UFL22 (Jackson,Cam).",rush left
900,50,2,-1,rush left,8,22,5,2,"2nd and 8 at UFL22 No Huddle-Shotgun Benson,Trey rush left for 5 yards gain to the UFL17 (Jackson,Cam; Mitchell,Teradja).",rush left
900,51,3,-1,pass,3,17,21,5,"3rd and 3 at UFL17 No Huddle-Shotgun Rodemaker,Tate pass complete short left to Wilson,Johnny for 11 yards to the UFL06",pass
900,52,1,-1,pass,6,6,0,21,"1st and 6 at UFL6 No Huddle-Shotgun Rodemaker,Tate pass incomplete short right to Coleman,Keon.",pass
900,53,2,-1,rush right,6,6,4,0,"2nd and 6 at UFL6 No Huddle-Shotgun Benson,Trey rush right for 4 yards gain to the UFL02 (Williams,Scooby).",rush right
900,54,3,-1,rush middle,2,2,0,4,"3rd and 2 at UFL2 No Huddle-Shotgun Benson,Trey rush middle for 0 yards to the UFL02 (McClellan,Chris).",rush middle
900,55,4,-1,field goal attempt,2,2,5,0,"4th and 2 at UFL2 Fitzgerald,Ryan field goal attempt from 19 yards GOOD (H: Mastromanno,Alex, LS: Rosenberry,James), clock",field goal attempt
900,56,1,2,rush right,10,66,-3,5,"1st and 10 at FSU34 No Huddle-Shotgun Benson,Trey rush right for 3 yards loss to the FSU31 (Wingo,Derek).",pass
900,57,1,2,pass,10,54,5,-3,"1st and 10 at FSU46 No Huddle-Shotgun Rodemaker,Tate pass complete short middle to Bell,Jaheim for 5 yards to the UFL49",pass
900,58,2,2,pass,5,49,-9,5,"2nd and 5 at UFL49 No Huddle-Shotgun Rodemaker,Tate sacked for loss of 9 yards to the FSU42 (Marshall Jr.,Jason).",pass
237,59,3,2,rush right,14,58,10,-9,"3rd and 14 at FSU42 No Huddle-Shotgun Rodemaker,Tate rush right for 10 yards gain to the UFL48 (Hill,Jaydon; Thornton,Bryce)",rush right
237,60,1,2,pass,10,33,0,10,"1st and 10 at UFL33 No Huddle-Shotgun Glenn,Brock pass incomplete short left to Wilson,Johnny broken up by Castell,Jordan.",pass
237,61,2,2,rush middle,5,28,2,0,"2nd and 5 at UFL28 No Huddle-Shotgun Benson,Trey rush middle for 2 yards gain to the UFL26 (Wingo,Derek; McClellan,Chris).",rush middle
168,62,3,2,rush middle,3,26,96,2,"3rd and 3 at UFL26 No Huddle Benson,Trey rush middle for 26 yards gain to the UFL00 TOUCHDOWN, clock 02:48, 1ST DOWN.",rush middle
168,63,1,2,kick attempt,10,3,0,96,"1st and 10 at UFL3 Fitzgerald,Ryan kick attempt good (H: Mastromanno,Alex, LS: Rosenberry,James).",kick attempt
168,64,1,9,rush middle,10,20,-10,0,"1st and 10 at UFL20 No Huddle-Shotgun Rodemaker,Tate rush middle for 10 yards loss to the UFL30, End Of Play.",rush middle
168,65,2,9,kneel,20,30,0,-10,"2nd and 20 at UFL30 Kneel down by Rodemaker,Tate at UFL31 for loss of 1 yard.",kneel
168,66,3,9,kneel,21,31,0,0,"3rd and 21 at UFL31 Kneel down by Rodemaker,Tate at UFL32 for loss of 1 yard.",kneel
3600,1,2,0,rush middle,8,73,4,0,"2nd and 8 at FSU27	(14:33) No Huddle Travis,Jordan rush middle for 4 yards gain to the FSU31 (Kelley,Jordan).",rush middle
3600,2,3,0,rush middle,4,69,26,4,"3rd and 4 at FSU31	(14:10) No Huddle Travis,Jordan rush middle for 16 yards gain to the FSU47 (Stutsman,Danny), 1ST DOWN.",rush middle
3600,3,1,0,pass,10,53,36,26,"1st and 10 at FSU47	(13:43) No Huddle Travis,Jordan pass complete deep middle to Wilson,Johnny for 26 yards to the OU27 (Ugwoegbu,David), 1ST DOWN.",pass
3600,4,1,0,rush middle,10,0,32,36,"1st and 10 at OU 27	(13:23) No Huddle Ward,Treshaun rush middle for 22 yards gain to the OU05 (Washington,Woodi), 1ST DOWN.",rush middle
3600,5,1,0,rush middle,5,0,3,32,"1st and 5 at OU 5	(13:00) No Huddle Ward,Treshaun rush middle for 3 yards gain to the OU02 (Ugwoegbu,David).",rush middle
3600,6,2,0,rush left,2,0,-3,3,"2nd and 2 at OU 2	(12:30) No Huddle Benson,Trey rush left for 3 yards loss to the OU05 (Johnson,Jeffery).",rush left
3600,7,3,0,pass,5,0,0,-3,"3rd and 5 at OU 5	(12:00) No Huddle Travis,Jordan pass incomplete short middle to Poitier,Kentron broken up by Coldon,C.J..",pass
3386,8,4,0,field goal attempt,5,0,5,0,"4th and 5 at OU 5	Fitzgerald,Ryan field goal attempt from 23 yards GOOD (H: Mastromanno,Alex, LS: Rosenberry,James), clock 11:26.",field goal attempt
3121,9,1,-4,rush left,10,75,20,5,"1st and 10 at FSU25	No Huddle-Shotgun Toafili,Lawrance rush left for 10 yards gain to the FSU35 (White,DaShaun), 1ST DOWN.",rush left
3121,10,1,-4,pass,15,70,22,20,"1st and 15 at FSU30	No Huddle-Shotgun Travis,Jordan pass complete deep left to Douglas,Markeston for 12 yards to the FSU42 (Washington,Woodi), out of bounds.",pass
3121,11,2,-4,pass,3,58,2,22,"2nd and 3 at FSU42	No Huddle-Shotgun Travis,Jordan pass complete short middle to Toafili,Lawrance for 2 yards to the FSU44 (Stripling,Marcus).",pass
3121,12,3,-4,rush middle,1,56,0,2,"3rd and 1 at FSU44	No Huddle-Shotgun Benson,Trey rush middle for 0 yards to the FSU44 (Johnson,Jeffery; Kelley,Jordan).",rush middle
3121,13,4,-4,rush left,1,56,0,0,"4th and 1 at FSU44	No Huddle-Shotgun Benson,Trey rush left for 1 yard loss to the FSU43 (Washington,Woodi; Johnson,Jeffery).",rush left
3121,14,1,-4,rush left,10,80,2,0,"1st and 10 at FSU20	No Huddle-Shotgun Pittman,Mycah rush left for 2 yards gain to the FSU22 (Stutsman,Danny).",rush left
3121,15,2,-4,rush middle,8,78,4,2,"2nd and 8 at FSU22	No Huddle-Shotgun Benson,Trey rush middle for 4 yards gain to the FSU26 (White,DaShaun).",rush middle
3121,16,3,-4,pass,4,74,0,4,"3rd and 4 at FSU26	No Huddle-Shotgun Travis,Jordan pass incomplete short right to Pittman,Mycah.",pass
3121,17,4,-4,punt,4,74,0,0,"4th and 4 at FSU26	Mastromanno,Alex punt 46 yards to the OU28 Mims Jr.,Marvin return 23 yards to the FSU49 (Robinson,Jammie; Bethune,Tatum).",punt
3571,18,1,-11,pass,10,75,41,0,"1st and 10 at FSU25	No Huddle-Shotgun Travis,Jordan pass complete deep left to Wilson,Johnny for 31 yards to the OU44 (Bowman,Billy; White,DaShaun), 1ST DOWN.",pass
3571,19,1,-11,pass,10,0,-6,41,"1st and 10 at OU 44	No Huddle-Shotgun Travis,Jordan sacked for loss of 6 yards to the OU50 (Stutsman,Danny).",rush middle
3571,20,2,-11,pass,16,0,7,-6,"2nd and 16 at OU 50	No Huddle-Shotgun Travis,Jordan pass complete short left to Douglas,Ja'Khi for 7 yards to the OU43 (Bowman,Billy).",pass
3571,21,3,-11,rush left,9,0,0,7,"3rd and 9 at OU 43	No Huddle-Shotgun Ward,Treshaun rush left for 0 yards to the OU43 (Davis,Jaden).",rush left
3432,22,4,-11,pass,9,0,0,0,"4th and 9 at OU 43	No Huddle-Shotgun Travis,Jordan pass incomplete short middle to McDonald,Camren.",pass
3287,23,1,-11,rush left,10,72,21,0,"1st and 10 at FSU28	No Huddle-Shotgun Benson,Trey rush left for 11 yards gain to the FSU39 (Morrison,Trey), 1ST DOWN.",rush left
3287,24,1,-11,pass,10,61,24,21,"1st and 10 at FSU39	No Huddle-Shotgun Travis,Jordan pass complete deep middle to Wilson,Ontaria for 14 yards to the OU47 (Morrison,Trey), 1ST DOWN.",pass
3287,25,1,-11,rush middle,10,0,2,24,"1st and 10 at OU 47	No Huddle-Shotgun Benson,Trey rush middle for 2 yards gain to the OU45 (White,DaShaun; Spears-Jennings,Robert).",rush middle
3287,26,2,-11,pass,8,0,33,2,"2nd and 8 at OU 45	No Huddle-Shotgun Travis,Jordan pass complete deep middle to Wilson,Johnny for 23 yards to the OU22 (Washington,Woodi), 1ST DOWN.",pass
3287,27,1,-11,rush right,10,0,6,33,"1st and 10 at OU 22	No Huddle-Shotgun Ward,Treshaun rush right for 6 yards gain to the OU16 (Ugwoegbu,David).",rush right
3138,28,2,-11,pass,4,0,86,6,"2nd and 4 at OU 16	No Huddle-Shotgun Travis,Jordan pass complete deep middle to Wilson,Ontaria for 16 yards to the OU00 TOUCHDOWN, clock 07:18, 1ST DOWN.",pass
3138,29,1,-11,pass,10,0,0,86,"1st and 10 at OU 3	Courtney,Brian pass attempt Successful.",pass
2920,30,1,-3,pass,10,88,9,0,"1st and 10 at FSU12	No Huddle-Shotgun Travis,Jordan pass complete short left to Pittman,Mycah for 9 yards to the FSU21 (Johnson,Jeffery).",pass
2920,31,2,-3,pass,1,79,40,9,"2nd and 1 at FSU21	No Huddle-Shotgun Travis,Jordan pass complete deep right to Wilson,Johnny for 30 yards to the OU49 (Lawrence,Key), 1ST DOWN.",pass
2920,32,1,-3,pass,10,0,0,40,"1st and 10 at OU 49	No Huddle-Shotgun Travis,Jordan pass incomplete short right to Williamson,Darion.",pass
2920,33,2,-3,rush middle,10,0,2,0,"2nd and 10 at OU 49	No Huddle-Shotgun Ward,Treshaun rush middle for 2 yards gain to the OU47 (Ellison,Josh).",rush middle
2920,34,3,-3,pass,8,0,-6,2,"3rd and 8 at OU 47	No Huddle-Shotgun Travis,Jordan sacked for loss of 6 yards to the FSU47 (Coe,Isaiah, Ellison,Josh).",rush right
2809,35,4,-3,punt,14,53,0,-6,"4th and 14 at FSU47	Mastromanno,Alex punt 42 yards to the OU11 fair catch by Mims Jr.,Marvin at OU11.",punt
2715,36,1,-6,rush middle,10,62,36,0,"1st and 10 at FSU38	No Huddle-Shotgun Travis,Jordan rush middle for 26 yards gain to the OU36 (Heinecke,Owen), 1ST DOWN.",rush middle
2700,37,1,-6,field goal attempt,10,0,5,36,"1st and 10 at OU 36	Fitzgerald,Ryan field goal attempt from 54 yards NO GOOD (H: Mastromanno,Alex, LS: Rosenberry,James), clock 00:00, End Of Play.",field goal attempt
1800,38,1,-6,pass,10,94,0,5,"1st and 10 at FSU6	No Huddle-Shotgun Travis,Jordan pass complete short middle to Pittman,Mycah for 1 yard to the FSU07 (Ugwoegbu,David).",pass
1800,39,2,-6,pass,9,93,24,0,"2nd and 9 at FSU7	No Huddle-Shotgun Travis,Jordan pass complete deep right to Wilson,Ontaria for 14 yards to the FSU21 (Coldon,C.J.), 1ST DOWN.",pass
1800,40,1,-6,pass,10,79,0,24,"1st and 10 at FSU21	No Huddle-Shotgun Travis,Jordan pass incomplete short middle to Wilson,Johnny.",pass
1800,41,2,-6,rush middle,10,79,22,0,"2nd and 10 at FSU21	No Huddle-Shotgun Travis,Jordan rush middle for 12 yards gain to the FSU33 (Ugwoegbu,David), 1ST DOWN.",rush middle
1800,42,1,-6,pass,10,67,0,22,"1st and 10 at FSU33	No Huddle-Shotgun Travis,Jordan pass incomplete short middle broken up by Stutsman,Danny QB hurried by Stutsman,Danny.",pass
1800,43,2,-6,pass,10,67,0,0,"2nd and 10 at FSU33	No Huddle-Shotgun Travis,Jordan pass complete short left to McClain,Malik for 0 yards to the FSU33 (Lawrence,Key).",pass
1800,44,3,-6,pass,10,67,24,0,"3rd and 10 at FSU33	No Huddle-Shotgun Travis,Jordan pass complete deep middle to McClain,Malik for 14 yards to the FSU47 (Broiles,Justin), 1ST DOWN.",pass
1800,45,1,-6,rush middle,10,53,2,24,"1st and 10 at FSU47	No Huddle-Shotgun Ward,Treshaun rush middle for 2 yards gain to the FSU49 (Stutsman,Danny).",rush middle
1800,46,2,-6,pass,8,51,0,2,"2nd and 8 at FSU49	No Huddle-Shotgun Travis,Jordan pass incomplete short middle to Spann,Deuce.",pass
